anchor,positive,negative,a_label,p_label,n_label
data/validate/01/1_fish_000024769597_05233.png,data/validate/01/1_fish_003713225848_10626.png,data/validate/05/5_fish_003924336368_16178.png,0,0,4
data/validate/01/1_fish_003501655379_13899.png,data/validate/01/1_fish_004574497412_12240.png,data/validate/02/2_fish_004432387191_26852.png,0,0,1
data/validate/01/1_fish_000026420001_02466.png,data/validate/01/1_fish_003943846429_23686.png,data/validate/05/5_fish_435464708705_15829.png,0,0,4
data/validate/01/1_fish_003430015290_18481.png,data/validate/01/1_fish_003943846429_23686.png,data/validate/02/2_fish_000026760001_02743.png,0,0,1
data/validate/01/1_fish_000157259598_07562.png,data/validate/01/1_fish_004274926976_11790.png,data/validate/03/3_fish_000022309596_04030.png,0,0,2
data/validate/01/1_fish_003745345931_26337.png,data/validate/01/1_fish_004773533567_13713.png,data/validate/03/3_fish_003705695838_26008.png,0,0,2
data/validate/01/1_fish_003617725632_12171.png,data/validate/01/1_fish_003452925308_25583.png,data/validate/04/4_fish_003790296073_22255.png,0,0,3
data/validate/01/1_fish_003426475286_18816.png,data/validate/01/1_fish_004105536731_11977.png,data/validate/05/5_fish_004496637272_11454.png,0,0,4
data/validate/01/1_fish_000172749598_07694.png,data/validate/01/1_fish_000109159598_06948.png,data/validate/02/2_fish_004540007360_12719.png,0,0,1
data/validate/01/1_fish_000004810001_00564.png,data/validate/01/1_fish_000164899598_07625.png,data/validate/05/5_fish_004263366961_19772.png,0,0,4
data/validate/01/1_fish_004461827244_21050.png,data/validate/01/1_fish_000004930001_00653.png,data/validate/04/4_fish_003759455985_15632.png,0,0,3
data/validate/01/1_fish_003743445926_15715.png,data/validate/01/1_fish_000007440001_01022.png,data/validate/04/4_fish_000015359599_08523.png,0,0,3
data/validate/01/1_fish_004461707244_17494.png,data/validate/01/1_fish_004773533567_13713.png,data/validate/02/2_fish_003505375383_10375.png,0,0,1
data/validate/01/1_fish_003919216359_21693.png,data/validate/01/1_fish_003500895378_21689.png,data/validate/04/4_fish_000015359599_08514.png,0,0,3
data/validate/01/1_fish_004138246778_15605.png,data/validate/01/1_fish_004186006842_17561.png,data/validate/02/2_fish_003666595765_14371.png,0,0,1
data/validate/01/1_fish_000010229598_05484.png,data/validate/01/1_fish_003419215275_16476.png,data/validate/05/5_fish_003783956047_11387.png,0,0,4
data/validate/01/1_fish_004135926774_10216.png,data/validate/01/1_fish_004334837049_15563.png,data/validate/04/4_fish_004237636932_20692.png,0,0,3
data/validate/01/1_fish_004571587407_11028.png,data/validate/01/1_fish_004300147030_21520.png,data/validate/02/2_fish_003586605569_23425.png,0,0,1
data/validate/01/1_fish_000091699598_06669.png,data/validate/01/1_fish_004127306756_20103.png,data/validate/03/3_fish_004270066972_12306.png,0,0,2
data/validate/01/1_fish_003496625374_26982.png,data/validate/01/1_fish_000010309598_05507.png,data/validate/02/2_fish_003967996494_09734.png,0,0,1
data/validate/01/1_fish_004260436960_19800.png,data/validate/01/1_fish_000102369598_06881.png,data/validate/03/3_fish_003724795873_10803.png,0,0,2
data/validate/01/1_fish_003776016025_10413.png,data/validate/01/1_fish_003906766336_18584.png,data/validate/05/5_fish_004191606853_19302.png,0,0,4
data/validate/01/1_fish_000026560001_02482.png,data/validate/01/1_fish_004172866828_20883.png,data/validate/05/5_fish_004559387385_11475.png,0,0,4
data/validate/01/1_fish_003387585222_25346.png,data/validate/01/1_fish_000004620001_00424.png,data/validate/05/5_fish_003752815961_18288.png,0,0,4
data/validate/01/1_fish_000007240001_00941.png,data/validate/01/1_fish_004126226756_15735.png,data/validate/03/3_fish_000003089596_03733.png,0,0,2
data/validate/01/1_fish_000104989598_06854.png,data/validate/01/1_fish_000039019598_05873.png,data/validate/02/2_fish_003508785390_17141.png,0,0,1
data/validate/01/1_fish_003658765752_10774.png,data/validate/01/1_fish_003616175630_15574.png,data/validate/04/4_fish_004182896838_21856.png,0,0,3
data/validate/01/1_fish_000021750001_01808.png,data/validate/01/1_fish_003550245470_24722.png,data/validate/04/4_fish_003458505314_13795.png,0,0,3
data/validate/01/1_fish_000085369598_06600.png,data/validate/01/1_fish_000017499598_05680.png,data/validate/04/4_fish_004247386949_20141.png,0,0,3
data/validate/01/1_fish_000007380001_01003.png,data/validate/01/1_fish_000094389598_06678.png,data/validate/05/5_fish_003631975663_15929.png,0,0,4
data/validate/01/1_fish_003713225848_10626.png,data/validate/01/1_fish_003755865976_13216.png,data/validate/03/3_fish_000055349596_04605.png,0,0,2
data/validate/01/1_fish_000039019598_05873.png,data/validate/01/1_fish_003490245366_18792.png,data/validate/02/2_fish_003494775372_13916.png,0,0,1
data/validate/01/1_fish_003616175630_15574.png,data/validate/01/1_fish_003425975286_18474.png,data/validate/03/3_fish_003725005873_14818.png,0,0,2
data/validate/01/1_fish_000017259597_05177.png,data/validate/01/1_fish_000039019598_05873.png,data/validate/03/3_fish_003717265859_20903.png,0,0,2
data/validate/01/1_fish_000135469598_07257.png,data/validate/01/1_fish_003501655379_13899.png,data/validate/03/3_fish_004266386970_12495.png,0,0,2
data/validate/01/1_fish_000017860001_01623.png,data/validate/01/1_fish_000026420001_02466.png,data/validate/04/4_fish_003554615480_13320.png,0,0,3
data/validate/01/1_fish_003717395859_14812.png,data/validate/01/1_fish_004557417383_12079.png,data/validate/05/5_fish_003631625663_21294.png,0,0,4
data/validate/01/1_fish_004133606772_24666.png,data/validate/01/1_fish_003937206412_21621.png,data/validate/02/2_fish_000013120001_01110.png,0,0,1
data/validate/01/1_fish_004211586888_27076.png,data/validate/01/1_fish_003943566429_21562.png,data/validate/03/3_fish_000040729596_04443.png,0,0,2
data/validate/01/1_fish_004260946960_22537.png,data/validate/01/1_fish_003506305386_27016.png,data/validate/02/2_fish_003929746388_26833.png,0,0,1
data/validate/01/1_fish_003933336402_27067.png,data/validate/01/1_fish_000017499598_05680.png,data/validate/03/3_fish_003805666105_15689.png,0,0,2
data/validate/01/1_fish_004300227030_10491.png,data/validate/01/1_fish_003730775880_13667.png,data/validate/03/3_fish_000040729596_04387.png,0,0,2
data/validate/01/1_fish_000004450001_00265.png,data/validate/01/1_fish_003961176475_12280.png,data/validate/04/4_fish_000004249599_07967.png,0,0,3
data/validate/01/1_fish_003426545286_18298.png,data/validate/01/1_fish_003430015290_18481.png,data/validate/03/3_fish_000051109596_04582.png,0,0,2
data/validate/01/1_fish_000087869598_06632.png,data/validate/01/1_fish_000039059598_05816.png,data/validate/05/5_fish_004191576853_20943.png,0,0,4
data/validate/01/1_fish_003778806033_12961.png,data/validate/01/1_fish_000157169598_07558.png,data/validate/04/4_fish_004401807134_25688.png,0,0,3
data/validate/01/1_fish_003540505442_09250.png,data/validate/01/1_fish_003948596438_24332.png,data/validate/05/5_fish_003590185584_19456.png,0,0,4
data/validate/01/1_fish_003453735309_27089.png,data/validate/01/1_fish_003645705716_14424.png,data/validate/05/5_fish_004353857082_11522.png,0,0,4
data/validate/01/1_fish_003525065417_09817.png,data/validate/01/1_fish_004147766798_15099.png,data/validate/02/2_fish_004094686723_22323.png,0,0,1
data/validate/01/1_fish_003906766336_18584.png,data/validate/01/1_fish_004096676724_14109.png,data/validate/03/3_fish_003725005873_14818.png,0,0,2
data/validate/01/1_fish_003633515671_09865.png,data/validate/01/1_fish_003421365277_27194.png,data/validate/04/4_fish_000021539599_08882.png,0,0,3
data/validate/01/1_fish_003751715959_13979.png,data/validate/01/1_fish_000004310001_00080.png,data/validate/03/3_fish_004214456890_20057.png,0,0,2
data/validate/01/1_fish_003832986168_18349.png,data/validate/01/1_fish_000024769597_05257.png,data/validate/05/5_fish_003481635355_11631.png,0,0,4
data/validate/01/1_fish_000030069597_05266.png,data/validate/01/1_fish_000060649598_06164.png,data/validate/05/5_fish_004496577272_19322.png,0,0,4
data/validate/01/1_fish_004096166724_13977.png,data/validate/01/1_fish_422726691301_17416.png,data/validate/03/3_fish_003446935305_23144.png,0,0,2
data/validate/01/1_fish_004474837255_23175.png,data/validate/01/1_fish_003421365277_21626.png,data/validate/04/4_fish_004183066838_19965.png,0,0,3
data/validate/01/1_fish_003843616191_25419.png,data/validate/01/1_fish_000164899598_07625.png,data/validate/05/5_fish_003461225323_13634.png,0,0,4
data/validate/01/1_fish_004176556832_10756.png,data/validate/01/1_fish_000022140001_02055.png,data/validate/02/2_fish_003788936066_14308.png,0,0,1
data/validate/01/1_fish_004209516885_12951.png,data/validate/01/1_fish_000109159598_07014.png,data/validate/02/2_fish_003516075415_10073.png,0,0,1
data/validate/01/1_fish_003535125429_09606.png,data/validate/01/1_fish_003717735859_24820.png,data/validate/02/2_fish_003755965976_26806.png,0,0,1
data/validate/01/1_fish_004099646725_10448.png,data/validate/01/1_fish_000093829598_06730.png,data/validate/03/3_fish_000016069596_03981.png,0,0,2
data/validate/01/1_fish_003490025366_11051.png,data/validate/01/1_fish_004359087102_11773.png,data/validate/05/5_fish_004585287429_10242.png,0,0,4
data/validate/01/1_fish_000022110001_02010.png,data/validate/01/1_fish_000027070001_03002.png,data/validate/05/5_fish_003869456241_13365.png,0,0,4
data/validate/01/1_fish_003433065293_16720.png,data/validate/01/1_fish_004584137425_13871.png,data/validate/03/3_fish_000013320001_01226.png,0,0,2
data/validate/01/1_fish_003943566429_21562.png,data/validate/01/1_fish_003387585222_25346.png,data/validate/02/2_fish_000025549596_04065.png,0,0,1
data/validate/01/1_fish_003730775880_13667.png,data/validate/01/1_fish_003453735309_27089.png,data/validate/05/5_fish_004262566961_19164.png,0,0,4
data/validate/01/1_fish_000164899598_07625.png,data/validate/01/1_fish_000000009598_05364.png,data/validate/05/5_fish_003484275359_11414.png,0,0,4
data/validate/01/1_fish_000004620001_00424.png,data/validate/01/1_fish_003843616191_25419.png,data/validate/04/4_fish_004237306932_10647.png,0,0,3
data/validate/01/1_fish_004096346724_20981.png,data/validate/01/1_fish_000172749598_07694.png,data/validate/04/4_fish_000038229598_05844.png,0,0,3
data/validate/01/1_fish_003446715305_20386.png,data/validate/01/1_fish_000140849598_07358.png,data/validate/02/2_fish_004147956796_24155.png,0,0,1
data/validate/01/1_fish_003763915996_14926.png,data/validate/01/1_fish_003838516180_15306.png,data/validate/03/3_fish_004200616867_25040.png,0,0,2
data/validate/01/1_fish_004096346724_18446.png,data/validate/01/1_fish_003629465658_10540.png,data/validate/05/5_fish_004262706961_19559.png,0,0,4
data/validate/01/1_fish_000004560001_00345.png,data/validate/01/1_fish_003617725632_12171.png,data/validate/04/4_fish_000126969598_07158.png,0,0,3
data/validate/01/1_fish_003430455290_23399.png,data/validate/01/1_fish_003453735309_27089.png,data/validate/03/3_fish_004559457386_26496.png,0,0,2
data/validate/01/1_fish_003500935378_20569.png,data/validate/01/1_fish_000004280001_00066.png,data/validate/03/3_fish_003448325305_15041.png,0,0,2
data/validate/01/1_fish_003416925270_23583.png,data/validate/01/1_fish_000007380001_01003.png,data/validate/04/4_fish_004313397037_23981.png,0,0,3
data/validate/01/1_fish_003780676038_16617.png,data/validate/01/1_fish_004099646725_10448.png,data/validate/03/3_fish_004160756812_16986.png,0,0,2
data/validate/01/1_fish_003815176124_11142.png,data/validate/01/1_fish_000004810001_00577.png,data/validate/04/4_fish_004237636932_10986.png,0,0,3
data/validate/01/1_fish_003755865976_13216.png,data/validate/01/1_fish_000004380001_00162.png,data/validate/05/5_fish_003882066286_22957.png,0,0,4
data/validate/01/1_fish_000036659598_05821.png,data/validate/01/1_fish_003422075277_13803.png,data/validate/03/3_fish_004598117454_10805.png,0,0,2
data/validate/01/1_fish_004477007256_21767.png,data/validate/01/1_fish_000022140001_02055.png,data/validate/04/4_fish_000012719599_08405.png,0,0,3
data/validate/01/1_fish_003702175833_22708.png,data/validate/01/1_fish_003474445342_25352.png,data/validate/04/4_fish_004449757202_21857.png,0,0,3
data/validate/01/1_fish_004502947286_23859.png,data/validate/01/1_fish_003755865976_13856.png,data/validate/02/2_fish_004094066723_16122.png,0,0,1
data/validate/01/1_fish_000069549598_06367.png,data/validate/01/1_fish_000000029598_05321.png,data/validate/05/5_fish_003800776101_16087.png,0,0,4
data/validate/01/1_fish_004126716756_22017.png,data/validate/01/1_fish_000023560001_02265.png,data/validate/03/3_fish_003809426114_15355.png,0,0,2
data/validate/01/1_fish_003977286512_20898.png,data/validate/01/1_fish_000011279598_05561.png,data/validate/02/2_fish_000026760001_02709.png,0,0,1
data/validate/01/1_fish_003425525286_24487.png,data/validate/01/1_fish_004200506866_23130.png,data/validate/03/3_fish_003708965845_22665.png,0,0,2
data/validate/01/1_fish_000125419598_07184.png,data/validate/01/1_fish_000013540001_01344.png,data/validate/02/2_fish_000034029596_04182.png,0,0,1
data/validate/01/1_fish_003925806379_14484.png,data/validate/01/1_fish_003391615225_17708.png,data/validate/02/2_fish_004388407119_09032.png,0,0,1
data/validate/01/1_fish_003419215275_16476.png,data/validate/01/1_fish_004125986756_25582.png,data/validate/04/4_fish_000011769599_08319.png,0,0,3
data/validate/01/1_fish_000090519598_06659.png,data/validate/01/1_fish_003755865976_13216.png,data/validate/05/5_fish_003511375406_10266.png,0,0,4
data/validate/01/1_fish_003698725825_24319.png,data/validate/01/1_fish_000004560001_00338.png,data/validate/04/4_fish_000021539599_08889.png,0,0,3
data/validate/01/1_fish_004544167366_11704.png,data/validate/01/1_fish_004266226971_26624.png,data/validate/02/2_fish_000026760001_02737.png,0,0,1
data/validate/01/1_fish_003490245366_18792.png,data/validate/01/1_fish_003755835976_26104.png,data/validate/03/3_fish_000062339596_04693.png,0,0,2
data/validate/01/1_fish_000022140001_02055.png,data/validate/01/1_fish_003955436462_22509.png,data/validate/04/4_fish_003422015277_23705.png,0,0,3
data/validate/01/1_fish_004185526842_17469.png,data/validate/01/1_fish_004347637078_14770.png,data/validate/02/2_fish_003723495870_09532.png,0,0,1
data/validate/01/1_fish_004133636772_16701.png,data/validate/01/1_fish_004200506866_23130.png,data/validate/03/3_fish_388928629903_10163.png,0,0,2
data/validate/01/1_fish_003738725907_18942.png,data/validate/01/1_fish_000007440001_01022.png,data/validate/03/3_fish_000013440001_01299.png,0,0,2
data/validate/01/1_fish_000004810001_00554.png,data/validate/01/1_fish_004544117366_23190.png,data/validate/02/2_fish_004388407119_09032.png,0,0,1
data/validate/01/1_fish_000084239598_06575.png,data/validate/01/1_fish_000069549598_06367.png,data/validate/03/3_fish_003724795873_10803.png,0,0,2
data/validate/01/1_fish_004126176756_21957.png,data/validate/01/1_fish_004200506866_23130.png,data/validate/03/3_fish_000000679596_03672.png,0,0,2
data/validate/01/1_fish_003803956104_15869.png,data/validate/01/1_fish_003502065378_10534.png,data/validate/02/2_fish_003582325544_17111.png,0,0,1
data/validate/01/1_fish_382611615701_16417.png,data/validate/01/1_fish_003680655782_09185.png,data/validate/04/4_fish_000018519599_08711.png,0,0,3
data/validate/01/1_fish_003940506416_18692.png,data/validate/01/1_fish_003961386475_12238.png,data/validate/03/3_fish_000040729596_04464.png,0,0,2
data/validate/01/1_fish_000013660001_01482.png,data/validate/01/1_fish_003391715225_27056.png,data/validate/02/2_fish_003432095292_27369.png,0,0,1
data/validate/01/1_fish_004497157273_21505.png,data/validate/01/1_fish_000010309598_05507.png,data/validate/03/3_fish_000016069596_03981.png,0,0,2
data/validate/01/1_fish_000000589598_05339.png,data/validate/01/1_fish_003645525716_22507.png,data/validate/03/3_fish_003473695342_20592.png,0,0,2
data/validate/01/1_fish_000069549598_06314.png,data/validate/01/1_fish_004474777254_22856.png,data/validate/02/2_fish_004210856888_25914.png,0,0,1
data/validate/01/1_fish_000011189598_05506.png,data/validate/01/1_fish_003452925308_25583.png,data/validate/02/2_fish_003597305595_17729.png,0,0,1
data/validate/01/1_fish_003658595752_21812.png,data/validate/01/1_fish_003843386191_18409.png,data/validate/04/4_fish_000014759599_08470.png,0,0,3
data/validate/01/1_fish_000090519598_06658.png,data/validate/01/1_fish_000004810001_00564.png,data/validate/05/5_fish_003424615280_21303.png,0,0,4
data/validate/01/1_fish_000099219598_06759.png,data/validate/01/1_fish_003891906306_20812.png,data/validate/04/4_fish_000007669599_08133.png,0,0,3
data/validate/01/1_fish_003715345857_10671.png,data/validate/01/1_fish_003717735859_24820.png,data/validate/03/3_fish_000040729596_04403.png,0,0,2
data/validate/01/1_fish_003515525414_18263.png,data/validate/01/1_fish_003524695417_24815.png,data/validate/03/3_fish_003645355716_21876.png,0,0,2
data/validate/01/1_fish_000000009598_05364.png,data/validate/01/1_fish_000128789598_07313.png,data/validate/03/3_fish_004355067091_17260.png,0,0,2
data/validate/01/1_fish_000026520001_02479.png,data/validate/01/1_fish_003710795846_25446.png,data/validate/03/3_fish_003446935305_21279.png,0,0,2
data/validate/01/1_fish_003512665409_12029.png,data/validate/01/1_fish_004265296967_13262.png,data/validate/02/2_fish_004275476976_27307.png,0,0,1
data/validate/01/1_fish_000060649598_06134.png,data/validate/01/1_fish_000140849598_07383.png,data/validate/02/2_fish_000013630001_01352.png,0,0,1
data/validate/01/1_fish_000036659598_05833.png,data/validate/01/1_fish_000013540001_01344.png,data/validate/05/5_fish_003481755355_19172.png,0,0,4
data/validate/01/1_fish_003735585894_26483.png,data/validate/01/1_fish_000007360001_00993.png,data/validate/02/2_fish_000046909596_04526.png,0,0,1
data/validate/01/1_fish_422726691301_17416.png,data/validate/01/1_fish_000135469598_07257.png,data/validate/02/2_fish_003666595765_14371.png,0,0,1
data/validate/01/1_fish_000027010001_02797.png,data/validate/01/1_fish_003537345434_11160.png,data/validate/02/2_fish_003508705390_13907.png,0,0,1
data/validate/01/1_fish_000109159598_06945.png,data/validate/01/1_fish_004348297078_10187.png,data/validate/03/3_fish_003921816366_14668.png,0,0,2
data/validate/01/1_fish_000027070001_03002.png,data/validate/01/1_fish_003906766336_18584.png,data/validate/03/3_fish_003447735305_14328.png,0,0,2
data/validate/01/1_fish_000102369598_06864.png,data/validate/01/1_fish_003629465658_10540.png,data/validate/02/2_fish_003708245845_23418.png,0,0,1
data/validate/01/1_fish_004236286931_20342.png,data/validate/01/1_fish_000128789598_07259.png,data/validate/02/2_fish_004584297425_26455.png,0,0,1
data/validate/01/1_fish_003406365240_26055.png,data/validate/01/1_fish_003426055286_18827.png,data/validate/03/3_fish_000013180001_01186.png,0,0,2
data/validate/01/1_fish_422661691301_14456.png,data/validate/01/1_fish_003948596438_24332.png,data/validate/04/4_fish_004449837202_13366.png,0,0,3
data/validate/01/1_fish_000000029598_05347.png,data/validate/01/1_fish_003452925308_25583.png,data/validate/05/5_fish_003588975576_25792.png,0,0,4
data/validate/01/1_fish_344736530501_20328.png,data/validate/01/1_fish_000005439598_05446.png,data/validate/02/2_fish_000026760001_02746.png,0,0,1
data/validate/01/1_fish_003937206412_21621.png,data/validate/01/1_fish_000140849598_07358.png,data/validate/04/4_fish_000005849599_08090.png,0,0,3
data/validate/01/1_fish_003500975378_14023.png,data/validate/01/1_fish_003419215275_16476.png,data/validate/05/5_fish_003588905576_13406.png,0,0,4
data/validate/01/1_fish_003430515290_17304.png,data/validate/01/1_fish_003501745379_24498.png,data/validate/05/5_fish_004571337405_11384.png,0,0,4
data/validate/01/1_fish_004265296967_13262.png,data/validate/01/1_fish_000093829598_06730.png,data/validate/05/5_fish_004342487065_16254.png,0,0,4
data/validate/01/1_fish_000004460001_00206.png,data/validate/01/1_fish_003430015290_18481.png,data/validate/03/3_fish_357683553403_14191.png,0,0,2
data/validate/01/1_fish_004521357324_20975.png,data/validate/01/1_fish_004096116724_14071.png,data/validate/05/5_fish_003511375406_10266.png,0,0,4
data/validate/01/1_fish_000128789598_07259.png,data/validate/01/1_fish_003425525286_24487.png,data/validate/04/4_fish_004204876876_21179.png,0,0,3
data/validate/01/1_fish_003563415500_08912.png,data/validate/01/1_fish_004347227078_09975.png,data/validate/05/5_fish_004191516853_21438.png,0,0,4
data/validate/01/1_fish_003516455415_27047.png,data/validate/01/1_fish_004147766798_15099.png,data/validate/05/5_fish_004496577272_18572.png,0,0,4
data/validate/01/1_fish_003812936120_11019.png,data/validate/01/1_fish_004461897244_17461.png,data/validate/03/3_fish_003776316025_21608.png,0,0,2
data/validate/01/1_fish_004474777254_22856.png,data/validate/01/1_fish_000094389598_06687.png,data/validate/02/2_fish_004561587388_26889.png,0,0,1
data/validate/01/1_fish_000024769597_05257.png,data/validate/01/1_fish_000010309598_05507.png,data/validate/03/3_fish_004196506862_21668.png,0,0,2
data/validate/01/1_fish_003490345366_18673.png,data/validate/01/1_fish_000056649596_04613.png,data/validate/03/3_fish_421467689003_18008.png,0,0,2
data/validate/01/1_fish_000056649596_04613.png,data/validate/01/1_fish_003549985470_26220.png,data/validate/04/4_fish_004341257063_18314.png,0,0,3
data/validate/01/1_fish_003615035628_18587.png,data/validate/01/1_fish_003501745379_24498.png,data/validate/05/5_fish_003590215584_25105.png,0,0,4
data/validate/01/1_fish_000078569598_06479.png,data/validate/01/1_fish_003391405225_25336.png,data/validate/02/2_fish_003494775372_13916.png,0,0,1
data/validate/01/1_fish_000023430001_02230.png,data/validate/01/1_fish_000000029598_05347.png,data/validate/02/2_fish_003708665845_24123.png,0,0,1
data/validate/01/1_fish_003717305859_12362.png,data/validate/01/1_fish_004334837049_15563.png,data/validate/04/4_fish_004101486728_11026.png,0,0,3
data/validate/01/1_fish_004414267149_09655.png,data/validate/01/1_fish_003891906306_20812.png,data/validate/04/4_fish_003903856329_20946.png,0,0,3
data/validate/01/1_fish_003843386191_18409.png,data/validate/01/1_fish_003680655782_09185.png,data/validate/05/5_fish_004515357318_19160.png,0,0,4
data/validate/01/1_fish_004465307252_21956.png,data/validate/01/1_fish_003453735309_27089.png,data/validate/05/5_fish_003590215584_25870.png,0,0,4
data/validate/01/1_fish_003506305386_27016.png,data/validate/01/1_fish_004287057003_14712.png,data/validate/03/3_fish_004599747454_16940.png,0,0,2
data/validate/01/1_fish_003489685366_18119.png,data/validate/01/1_fish_000091699598_06669.png,data/validate/05/5_fish_003572225521_21301.png,0,0,4
data/validate/01/1_fish_000164899598_07628.png,data/validate/01/1_fish_004133526771_21695.png,data/validate/05/5_fish_003905966332_22972.png,0,0,4
data/validate/01/1_fish_003453455308_16453.png,data/validate/01/1_fish_003910856343_13651.png,data/validate/03/3_fish_003470535337_15064.png,0,0,2
data/validate/01/1_fish_000013540001_01344.png,data/validate/01/1_fish_000013540001_01342.png,data/validate/04/4_fish_004506637290_21099.png,0,0,3
data/validate/01/1_fish_003558835487_09558.png,data/validate/01/1_fish_003447045306_20107.png,data/validate/02/2_fish_003921616366_23528.png,0,0,1
data/validate/01/1_fish_003658655752_23592.png,data/validate/01/1_fish_000130639598_07276.png,data/validate/04/4_fish_004142096790_25077.png,0,0,3
data/validate/01/1_fish_004465307252_16680.png,data/validate/01/1_fish_003550245470_24722.png,data/validate/02/2_fish_003505375383_10374.png,0,0,1
data/validate/01/1_fish_003800796101_20183.png,data/validate/01/1_fish_000007460001_01041.png,data/validate/03/3_fish_003839806184_22634.png,0,0,2
data/validate/01/1_fish_003501655379_10519.png,data/validate/01/1_fish_003935226408_24646.png,data/validate/04/4_fish_004403087137_17629.png,0,0,3
data/validate/01/1_fish_003629465658_10540.png,data/validate/01/1_fish_003841126187_23273.png,data/validate/02/2_fish_004442137196_13686.png,0,0,1
data/validate/01/1_fish_000023560001_02265.png,data/validate/01/1_fish_003717395859_14812.png,data/validate/04/4_fish_000044239598_05930.png,0,0,3
data/validate/01/1_fish_000013540001_01342.png,data/validate/01/1_fish_000000009598_05364.png,data/validate/05/5_fish_004262666961_19557.png,0,0,4
data/validate/01/1_fish_004133876771_21778.png,data/validate/01/1_fish_003919216359_21693.png,data/validate/03/3_fish_000032559596_04169.png,0,0,2
data/validate/01/1_fish_000023550001_02256.png,data/validate/01/1_fish_004095656724_14110.png,data/validate/03/3_fish_003473695342_20592.png,0,0,2
data/validate/01/1_fish_003501745379_24498.png,data/validate/01/1_fish_003447045306_20107.png,data/validate/02/2_fish_003505555383_24491.png,0,0,1
data/validate/01/1_fish_000026780001_02498.png,data/validate/01/1_fish_000094389598_06687.png,data/validate/05/5_fish_004345627073_11581.png,0,0,4
data/validate/01/1_fish_003943986429_24295.png,data/validate/01/1_fish_000121259598_07092.png,data/validate/04/4_fish_000004249599_07957.png,0,0,3
data/validate/01/1_fish_004183706840_23274.png,data/validate/01/1_fish_003425525286_24487.png,data/validate/03/3_fish_004154976805_14569.png,0,0,2
data/validate/01/1_fish_004521297324_21623.png,data/validate/01/1_fish_000069549598_06422.png,data/validate/05/5_fish_003902996328_25864.png,0,0,4
data/validate/01/1_fish_003948596438_24332.png,data/validate/01/1_fish_003658025752_10417.png,data/validate/05/5_fish_003424825280_19240.png,0,0,4
data/validate/01/1_fish_003550295470_23172.png,data/validate/01/1_fish_000172749598_07694.png,data/validate/03/3_fish_003506000103_03376.png,0,0,2
data/validate/01/1_fish_003495095372_13184.png,data/validate/01/1_fish_003586905569_22559.png,data/validate/03/3_fish_003805666105_15689.png,0,0,2
data/validate/01/1_fish_004300147030_21520.png,data/validate/01/1_fish_003425975286_18474.png,data/validate/05/5_fish_003572265521_25104.png,0,0,4
data/validate/01/1_fish_003658795754_11250.png,data/validate/01/1_fish_003517405415_14922.png,data/validate/05/5_fish_004342487065_16102.png,0,0,4
data/validate/01/1_fish_000130639598_07276.png,data/validate/01/1_fish_004461707244_24566.png,data/validate/04/4_fish_000138389598_07304.png,0,0,3
