anchor,positive,negative,a_label,p_label,n_label
data/validate/01/1_fish_000007010001_00750.png,data/validate/01/1_fish_003609085618_13736.png,data/validate/04/4_fish_004208716881_25120.png,0,0,3
data/validate/01/1_fish_000033649598_05762.png,data/validate/01/1_fish_003434575293_24941.png,data/validate/02/2_fish_004432617191_26851.png,0,0,1
data/validate/01/1_fish_000022070001_01967.png,data/validate/01/1_fish_000027020001_02803.png,data/validate/05/5_fish_003481835355_13588.png,0,0,4
data/validate/01/1_fish_000159199598_07555.png,data/validate/01/1_fish_003796626085_17435.png,data/validate/05/5_fish_003461225323_13632.png,0,0,4
data/validate/01/1_fish_003402145234_21027.png,data/validate/01/1_fish_004355167091_26748.png,data/validate/05/5_fish_003435375294_20721.png,0,0,4
data/validate/01/1_fish_004361777106_20651.png,data/validate/01/1_fish_003425515286_19014.png,data/validate/05/5_fish_004191646853_11544.png,0,0,4
data/validate/01/1_fish_000079579598_06503.png,data/validate/01/1_fish_003919186360_22495.png,data/validate/05/5_fish_004263286961_19680.png,0,0,4
data/validate/01/1_fish_003791286075_22579.png,data/validate/01/1_fish_443205719101_26758.png,data/validate/05/5_fish_003752955961_11639.png,0,0,4
data/validate/01/1_fish_344736530501_26985.png,data/validate/01/1_fish_003628065657_26592.png,data/validate/05/5_fish_003753135961_13551.png,0,0,4
data/validate/01/1_fish_003919186360_22495.png,data/validate/01/1_fish_000002609598_05383.png,data/validate/03/3_fish_004517957321_14293.png,0,0,2
data/validate/01/1_fish_003816906126_21337.png,data/validate/01/1_fish_000013520001_01336.png,data/validate/05/5_fish_004570877405_24351.png,0,0,4
data/validate/01/1_fish_003497775374_17511.png,data/validate/01/1_fish_003675965776_27167.png,data/validate/02/2_fish_004161366811_23494.png,0,0,1
data/validate/01/1_fish_003935286408_25395.png,data/validate/01/1_fish_000157259598_07585.png,data/validate/04/4_fish_004285927001_19842.png,0,0,3
data/validate/01/1_fish_000069349598_06333.png,data/validate/01/1_fish_004461577244_13947.png,data/validate/03/3_fish_003447855305_14299.png,0,0,2
data/validate/01/1_fish_000017860001_01627.png,data/validate/01/1_fish_003419665275_18884.png,data/validate/02/2_fish_004427617186_26115.png,0,0,1
data/validate/01/1_fish_000007140001_00857.png,data/validate/01/1_fish_000127079598_07223.png,data/validate/02/2_fish_000069169596_04887.png,0,0,1
data/validate/01/1_fish_004204786877_12942.png,data/validate/01/1_fish_434858707801_23520.png,data/validate/05/5_fish_003590185584_19334.png,0,0,4
data/validate/01/1_fish_003568365517_10752.png,data/validate/01/1_fish_003394915228_24544.png,data/validate/02/2_fish_004413817149_23811.png,0,0,1
data/validate/01/1_fish_000004440001_00207.png,data/validate/01/1_fish_003555715481_20366.png,data/validate/05/5_fish_003481665355_19380.png,0,0,4
data/validate/01/1_fish_003535285429_09540.png,data/validate/01/1_fish_003489625366_14093.png,data/validate/04/4_fish_004205206876_24210.png,0,0,3
data/validate/01/1_fish_003480985354_18412.png,data/validate/01/1_fish_443205719101_26758.png,data/validate/02/2_fish_003516075415_24151.png,0,0,1
data/validate/01/1_fish_000022150001_02065.png,data/validate/01/1_fish_000018060001_01755.png,data/validate/03/3_fish_000011349596_03931.png,0,0,2
data/validate/01/1_fish_003558735487_24519.png,data/validate/01/1_fish_000004480001_00280.png,data/validate/04/4_fish_004205206876_24210.png,0,0,3
data/validate/01/1_fish_003379195208_27108.png,data/validate/01/1_fish_003379515208_27240.png,data/validate/03/3_fish_004214566890_15787.png,0,0,2
data/validate/01/1_fish_003549935470_25584.png,data/validate/01/1_fish_000060649598_06163.png,data/validate/05/5_fish_003590305584_18577.png,0,0,4
data/validate/01/1_fish_000170209598_07657.png,data/validate/01/1_fish_000102369598_06828.png,data/validate/04/4_fish_000000019599_07782.png,0,0,3
data/validate/01/1_fish_004539697360_15129.png,data/validate/01/1_fish_000007380001_01002.png,data/validate/03/3_fish_004519687323_26691.png,0,0,2
data/validate/01/1_fish_004421457170_20753.png,data/validate/01/1_fish_000102369598_06914.png,data/validate/03/3_fish_004519687323_26691.png,0,0,2
data/validate/01/1_fish_000420000101_00014.png,data/validate/01/1_fish_004126186756_17448.png,data/validate/03/3_fish_003563135500_12430.png,0,0,2
data/validate/01/1_fish_003892496306_24878.png,data/validate/01/1_fish_000017170001_01545.png,data/validate/04/4_fish_004403057137_09389.png,0,0,3
data/validate/01/1_fish_003701385834_23559.png,data/validate/01/1_fish_003490115366_17387.png,data/validate/03/3_fish_004474497254_14179.png,0,0,2
data/validate/01/1_fish_003525065417_09817.png,data/validate/01/1_fish_000021950001_01890.png,data/validate/02/2_fish_004093356722_23008.png,0,0,1
data/validate/01/1_fish_000159199598_07570.png,data/validate/01/1_fish_344736530501_26985.png,data/validate/02/2_fish_000063679596_04713.png,0,0,1
data/validate/01/1_fish_004134116771_16904.png,data/validate/01/1_fish_004160536811_23466.png,data/validate/03/3_fish_003516885415_12137.png,0,0,2
data/validate/01/1_fish_003837126178_24734.png,data/validate/01/1_fish_000099129598_06744.png,data/validate/05/5_fish_003753115961_19308.png,0,0,4
data/validate/01/1_fish_004125966756_20464.png,data/validate/01/1_fish_003453975309_13933.png,data/validate/03/3_fish_004313357038_18413.png,0,0,2
data/validate/01/1_fish_000099129598_06744.png,data/validate/01/1_fish_003657965752_15573.png,data/validate/03/3_fish_004277086978_15218.png,0,0,2
data/validate/01/1_fish_000023090001_02164.png,data/validate/01/1_fish_003821126134_10600.png,data/validate/04/4_fish_000044239598_05932.png,0,0,3
data/validate/01/1_fish_003433885293_24465.png,data/validate/01/1_fish_003447645306_18875.png,data/validate/05/5_fish_004263286961_19595.png,0,0,4
data/validate/01/1_fish_000099219598_06783.png,data/validate/01/1_fish_004099886725_08944.png,data/validate/02/2_fish_003617665632_17082.png,0,0,1
data/validate/01/1_fish_000017860001_01628.png,data/validate/01/1_fish_003698275825_13849.png,data/validate/02/2_fish_004563817390_10089.png,0,0,1
data/validate/01/1_fish_004599267455_20513.png,data/validate/01/1_fish_004367857107_24968.png,data/validate/03/3_fish_003470905337_22900.png,0,0,2
data/validate/01/1_fish_000023160001_02189.png,data/validate/01/1_fish_004502917286_12383.png,data/validate/04/4_fish_003554635480_25079.png,0,0,3
data/validate/01/1_fish_000017480001_01654.png,data/validate/01/1_fish_003391255225_25522.png,data/validate/02/2_fish_003617705632_17039.png,0,0,1
data/validate/01/1_fish_000022200001_02095.png,data/validate/01/1_fish_000157259598_07585.png,data/validate/05/5_fish_004263386961_19547.png,0,0,4
data/validate/01/1_fish_000127079598_07223.png,data/validate/01/1_fish_003843866191_10615.png,data/validate/04/4_fish_004101326728_19083.png,0,0,3
data/validate/01/1_fish_003434575293_24941.png,data/validate/01/1_fish_000128789598_07235.png,data/validate/05/5_fish_003676215776_13453.png,0,0,4
data/validate/01/1_fish_003493935369_18668.png,data/validate/01/1_fish_000010309598_05505.png,data/validate/02/2_fish_004524057333_23644.png,0,0,1
data/validate/01/1_fish_000004250001_00048.png,data/validate/01/1_fish_000099219598_06783.png,data/validate/05/5_fish_004570877405_24351.png,0,0,4
data/validate/01/1_fish_004126356756_17438.png,data/validate/01/1_fish_003501465378_12116.png,data/validate/02/2_fish_001394000102_01455.png,0,0,1
data/validate/01/1_fish_004521617324_25332.png,data/validate/01/1_fish_004577517417_20503.png,data/validate/02/2_fish_004226996913_26647.png,0,0,1
data/validate/01/1_fish_000022070001_01965.png,data/validate/01/1_fish_004126286756_24085.png,data/validate/04/4_fish_003633945672_16838.png,0,0,3
data/validate/01/1_fish_000004530001_00316.png,data/validate/01/1_fish_000012739597_05168.png,data/validate/04/4_fish_000174389598_07709.png,0,0,3
data/validate/01/1_fish_000138849598_07314.png,data/validate/01/1_fish_003397455231_24449.png,data/validate/05/5_fish_003924076368_15915.png,0,0,4
data/validate/01/1_fish_003419665275_18884.png,data/validate/01/1_fish_004355167091_26748.png,data/validate/03/3_fish_004213666890_17965.png,0,0,2
data/validate/01/1_fish_004475017254_23777.png,data/validate/01/1_fish_003843596191_25888.png,data/validate/02/2_fish_004214196890_14601.png,0,0,1
data/validate/01/1_fish_003650245725_12949.png,data/validate/01/1_fish_003911226343_20289.png,data/validate/03/3_fish_000034370001_03249.png,0,0,2
data/validate/01/1_fish_000172749598_07689.png,data/validate/01/1_fish_004373687108_12042.png,data/validate/04/4_fish_000013269599_08429.png,0,0,3
data/validate/01/1_fish_000004250001_00051.png,data/validate/01/1_fish_000094579598_06674.png,data/validate/04/4_fish_003539865441_09413.png,0,0,3
data/validate/01/1_fish_003489625366_14093.png,data/validate/01/1_fish_000022150001_02065.png,data/validate/04/4_fish_000005509599_08032.png,0,0,3
data/validate/01/1_fish_003832666168_24846.png,data/validate/01/1_fish_000060649598_06163.png,data/validate/02/2_fish_003845266197_26656.png,0,0,1
data/validate/01/1_fish_000164899598_07616.png,data/validate/01/1_fish_003935456408_24844.png,data/validate/04/4_fish_004312807037_23675.png,0,0,3
data/validate/01/1_fish_000004600001_00397.png,data/validate/01/1_fish_003658715752_24237.png,data/validate/04/4_fish_003422045277_19893.png,0,0,3
data/validate/01/1_fish_003550355470_14584.png,data/validate/01/1_fish_000068229598_06263.png,data/validate/02/2_fish_003966236489_10743.png,0,0,1
data/validate/01/1_fish_004521627324_14420.png,data/validate/01/1_fish_003715395857_19048.png,data/validate/05/5_fish_003796366083_25657.png,0,0,4
data/validate/01/1_fish_000017840001_01615.png,data/validate/01/1_fish_003379515208_27240.png,data/validate/02/2_fish_004355127091_27273.png,0,0,1
data/validate/01/1_fish_004502917286_12383.png,data/validate/01/1_fish_000078909598_06471.png,data/validate/02/2_fish_003706475838_25967.png,0,0,1
data/validate/01/1_fish_000157259598_07542.png,data/validate/01/1_fish_003493935369_18668.png,data/validate/03/3_fish_003516225415_12444.png,0,0,2
data/validate/01/1_fish_004428667188_18319.png,data/validate/01/1_fish_003500875378_10606.png,data/validate/02/2_fish_000069119596_04926.png,0,0,1
data/validate/01/1_fish_003715375857_26073.png,data/validate/01/1_fish_003496855374_21711.png,data/validate/03/3_fish_004599157454_12338.png,0,0,2
data/validate/01/1_fish_003791596076_24078.png,data/validate/01/1_fish_000100979598_06792.png,data/validate/02/2_fish_004432977191_26532.png,0,0,1
data/validate/01/1_fish_004334087049_27252.png,data/validate/01/1_fish_003490885366_18130.png,data/validate/03/3_fish_000020979596_04019.png,0,0,2
data/validate/01/1_fish_004094896724_18706.png,data/validate/01/1_fish_389955632001_26525.png,data/validate/05/5_fish_003653645737_25824.png,0,0,4
data/validate/01/1_fish_003480805354_21578.png,data/validate/01/1_fish_003710795846_25167.png,data/validate/05/5_fish_003924286368_26191.png,0,0,4
data/validate/01/1_fish_000090079598_06657.png,data/validate/01/1_fish_004176836832_11740.png,data/validate/05/5_fish_004353707082_19616.png,0,0,4
data/validate/01/1_fish_000004460001_00262.png,data/validate/01/1_fish_003550355470_14584.png,data/validate/05/5_fish_003588955576_19366.png,0,0,4
data/validate/01/1_fish_004373387108_24865.png,data/validate/01/1_fish_004200826866_23383.png,data/validate/03/3_fish_000038749596_04328.png,0,0,2
data/validate/01/1_fish_000050489596_04561.png,data/validate/01/1_fish_000138849598_07314.png,data/validate/05/5_fish_003590245584_25107.png,0,0,4
data/validate/01/1_fish_003892496306_22003.png,data/validate/01/1_fish_004497737273_27195.png,data/validate/03/3_fish_003473875342_14728.png,0,0,2
data/validate/01/1_fish_000004760001_00523.png,data/validate/01/1_fish_003796956085_24791.png,data/validate/02/2_fish_004432317191_26537.png,0,0,1
data/validate/01/1_fish_004134296772_16587.png,data/validate/01/1_fish_004186266842_20575.png,data/validate/02/2_fish_003430905291_17144.png,0,0,1
data/validate/01/1_fish_003796956085_24791.png,data/validate/01/1_fish_000017250001_01643.png,data/validate/02/2_fish_004093356722_23008.png,0,0,1
data/validate/01/1_fish_000004700001_00468.png,data/validate/01/1_fish_000017750001_01673.png,data/validate/05/5_fish_003424725280_19352.png,0,0,4
data/validate/01/1_fish_000017499598_05674.png,data/validate/01/1_fish_004599267455_20513.png,data/validate/05/5_fish_003424625280_19541.png,0,0,4
data/validate/01/1_fish_003911226343_20289.png,data/validate/01/1_fish_003379515208_22084.png,data/validate/04/4_fish_003663855762_22346.png,0,0,3
data/validate/01/1_fish_004207316880_24748.png,data/validate/01/1_fish_003568365517_10752.png,data/validate/04/4_fish_004569957403_11044.png,0,0,3
data/validate/01/1_fish_000013720001_01502.png,data/validate/01/1_fish_000022150001_02065.png,data/validate/02/2_fish_000021719596_04025.png,0,0,1
data/validate/01/1_fish_000013520001_01336.png,data/validate/01/1_fish_004204786877_12942.png,data/validate/05/5_fish_003590245584_15761.png,0,0,4
data/validate/01/1_fish_004568807401_15166.png,data/validate/01/1_fish_004099446726_18455.png,data/validate/02/2_fish_003586555569_10067.png,0,0,1
data/validate/01/1_fish_003935456408_24844.png,data/validate/01/1_fish_003500975378_13991.png,data/validate/02/2_fish_004502177285_22338.png,0,0,1
data/validate/01/1_fish_000472000101_00481.png,data/validate/01/1_fish_003474445342_25352.png,data/validate/03/3_fish_004429537189_15389.png,0,0,2
data/validate/01/1_fish_000022110001_02010.png,data/validate/01/1_fish_000010309598_05663.png,data/validate/05/5_fish_003435335294_20727.png,0,0,4
data/validate/01/1_fish_003554875481_25483.png,data/validate/01/1_fish_003501185378_10577.png,data/validate/04/4_fish_000064219598_06209.png,0,0,3
data/validate/01/1_fish_000021730001_01795.png,data/validate/01/1_fish_003892496306_22003.png,data/validate/04/4_fish_003539865441_12373.png,0,0,3
data/validate/01/1_fish_003490115366_17387.png,data/validate/01/1_fish_000033460001_03056.png,data/validate/05/5_fish_003424725280_19905.png,0,0,4
data/validate/01/1_fish_000157259598_07550.png,data/validate/01/1_fish_004135696774_10275.png,data/validate/03/3_fish_003755685976_11485.png,0,0,2
data/validate/01/1_fish_003821456134_22960.png,data/validate/01/1_fish_003493935369_18668.png,data/validate/03/3_fish_004437457192_09973.png,0,0,2
data/validate/01/1_fish_003550295470_25411.png,data/validate/01/1_fish_000022110001_02026.png,data/validate/02/2_fish_004161366811_23494.png,0,0,1
data/validate/01/1_fish_003556575482_17421.png,data/validate/01/1_fish_000127079598_07223.png,data/validate/04/4_fish_003414655267_21267.png,0,0,3
data/validate/01/1_fish_000094389598_06672.png,data/validate/01/1_fish_000004560001_00349.png,data/validate/04/4_fish_000144589598_07428.png,0,0,3
data/validate/01/1_fish_003425515286_19014.png,data/validate/01/1_fish_004222786906_17365.png,data/validate/05/5_fish_003796506083_11585.png,0,0,4
data/validate/01/1_fish_003453015308_14115.png,data/validate/01/1_fish_000018060001_01755.png,data/validate/04/4_fish_000005509599_08032.png,0,0,3
data/validate/01/1_fish_000017250001_01643.png,data/validate/01/1_fish_003658685754_09538.png,data/validate/04/4_fish_000008279599_08154.png,0,0,3
data/validate/01/1_fish_000004280001_00062.png,data/validate/01/1_fish_003430475290_24942.png,data/validate/04/4_fish_004568007400_22232.png,0,0,3
data/validate/01/1_fish_000087869598_06629.png,data/validate/01/1_fish_004355167091_26748.png,data/validate/04/4_fish_003421755277_24108.png,0,0,3
data/validate/01/1_fish_003500975378_13991.png,data/validate/01/1_fish_003474445342_25352.png,data/validate/03/3_fish_004200516867_14661.png,0,0,2
data/validate/01/1_fish_003796626085_17435.png,data/validate/01/1_fish_000023090001_02178.png,data/validate/02/2_fish_004427227186_13174.png,0,0,1
data/validate/01/1_fish_000007380001_01001.png,data/validate/01/1_fish_003426085286_21846.png,data/validate/03/3_fish_000031989596_04145.png,0,0,2
data/validate/01/1_fish_003426565286_24412.png,data/validate/01/1_fish_000022120001_02029.png,data/validate/05/5_fish_003424725280_19351.png,0,0,4
data/validate/01/1_fish_004429907190_18586.png,data/validate/01/1_fish_003558755487_08925.png,data/validate/03/3_fish_000040729596_04438.png,0,0,2
data/validate/01/1_fish_000010309598_05527.png,data/validate/01/1_fish_000018060001_01755.png,data/validate/03/3_fish_004388817119_22345.png,0,0,2
data/validate/01/1_fish_003891906306_21818.png,data/validate/01/1_fish_003455705311_23170.png,data/validate/04/4_fish_004341497063_14716.png,0,0,3
data/validate/01/1_fish_000157259598_07578.png,data/validate/01/1_fish_000004600001_00396.png,data/validate/04/4_fish_000018519599_08710.png,0,0,3
data/validate/01/1_fish_004160536811_23466.png,data/validate/01/1_fish_000116089598_07069.png,data/validate/02/2_fish_003917886356_23028.png,0,0,1
data/validate/01/1_fish_003821566135_12934.png,data/validate/01/1_fish_004333867049_11712.png,data/validate/05/5_fish_003424655280_19478.png,0,0,4
data/validate/01/1_fish_000116089598_07069.png,data/validate/01/1_fish_003568365517_10752.png,data/validate/05/5_fish_004263386961_19547.png,0,0,4
data/validate/01/1_fish_004286977003_11680.png,data/validate/01/1_fish_003933876405_12026.png,data/validate/04/4_fish_000017379599_08639.png,0,0,3
data/validate/01/1_fish_003425845286_22524.png,data/validate/01/1_fish_003698275825_13849.png,data/validate/05/5_fish_004496577272_13307.png,0,0,4
data/validate/01/1_fish_003817616126_21526.png,data/validate/01/1_fish_000027020001_02803.png,data/validate/04/4_fish_003636435686_09390.png,0,0,3
data/validate/01/1_fish_003780966038_17567.png,data/validate/01/1_fish_000022110001_02010.png,data/validate/03/3_fish_003473905342_22560.png,0,0,2
data/validate/01/1_fish_003433605293_18057.png,data/validate/01/1_fish_003791366075_22800.png,data/validate/04/4_fish_003554645480_12163.png,0,0,3
data/validate/01/1_fish_003379515208_27240.png,data/validate/01/1_fish_004260906960_13800.png,data/validate/04/4_fish_004285927001_22278.png,0,0,3
data/validate/01/1_fish_003379375208_27260.png,data/validate/01/1_fish_003480805354_21578.png,data/validate/04/4_fish_000010679599_08279.png,0,0,3
data/validate/01/1_fish_003421915277_18879.png,data/validate/01/1_fish_003782186043_26369.png,data/validate/04/4_fish_004577437417_24451.png,0,0,3
data/validate/01/1_fish_003707135844_20292.png,data/validate/01/1_fish_004132126766_22110.png,data/validate/05/5_fish_003590245584_19571.png,0,0,4
data/validate/01/1_fish_000023130001_02180.png,data/validate/01/1_fish_003689945794_25499.png,data/validate/05/5_fish_004283316991_19678.png,0,0,4
data/validate/01/1_fish_004096116724_14071.png,data/validate/01/1_fish_004126676756_18304.png,data/validate/04/4_fish_000017379599_08639.png,0,0,3
data/validate/01/1_fish_000007210001_00904.png,data/validate/01/1_fish_003698275825_13849.png,data/validate/05/5_fish_003924116368_16041.png,0,0,4
data/validate/01/1_fish_003399365233_27094.png,data/validate/01/1_fish_003883316287_22541.png,data/validate/05/5_fish_004345597073_13589.png,0,0,4
data/validate/01/1_fish_004495067267_10314.png,data/validate/01/1_fish_003500875378_10606.png,data/validate/03/3_fish_004342667064_14667.png,0,0,2
data/validate/01/1_fish_003425485286_24517.png,data/validate/01/1_fish_003816906126_21337.png,data/validate/05/5_fish_003424725280_19351.png,0,0,4
data/validate/01/1_fish_003956506464_24233.png,data/validate/01/1_fish_003525065417_09817.png,data/validate/05/5_fish_003461545323_13353.png,0,0,4
data/validate/01/1_fish_004115316747_26576.png,data/validate/01/1_fish_003425845286_22524.png,data/validate/03/3_fish_004214566890_21885.png,0,0,2
data/validate/01/1_fish_000033460001_03056.png,data/validate/01/1_fish_004334087049_27252.png,data/validate/02/2_fish_004563517390_27304.png,0,0,1
data/validate/01/1_fish_000006970001_00726.png,data/validate/01/1_fish_004410107148_16654.png,data/validate/03/3_fish_003473875342_14728.png,0,0,2
data/validate/01/1_fish_000011279598_05559.png,data/validate/01/1_fish_003911226343_20289.png,data/validate/03/3_fish_004277086978_15218.png,0,0,2
data/validate/01/1_fish_004355167091_26748.png,data/validate/01/1_fish_003425525286_24610.png,data/validate/02/2_fish_003470805337_26202.png,0,0,1
data/validate/01/1_fish_000007110001_00831.png,data/validate/01/1_fish_003911226343_20289.png,data/validate/05/5_fish_004376457108_15980.png,0,0,4
data/validate/01/1_fish_004222786906_17365.png,data/validate/01/1_fish_000025990001_02384.png,data/validate/02/2_fish_004527057339_27355.png,0,0,1
data/validate/01/1_fish_000004350001_00126.png,data/validate/01/1_fish_000026220001_02448.png,data/validate/02/2_fish_000033839596_04181.png,0,0,1
data/validate/01/1_fish_004209476885_12958.png,data/validate/01/1_fish_004094896724_18706.png,data/validate/05/5_fish_004262726961_11530.png,0,0,4
data/validate/01/1_fish_000007450001_01033.png,data/validate/01/1_fish_003515925415_22168.png,data/validate/03/3_fish_004598317455_15860.png,0,0,2
data/validate/01/1_fish_004568697401_16710.png,data/validate/01/1_fish_003489625366_14093.png,data/validate/05/5_fish_004283316991_17962.png,0,0,4
data/validate/01/1_fish_000068229598_06263.png,data/validate/01/1_fish_004380307113_18140.png,data/validate/02/2_fish_003966226489_10847.png,0,0,1
data/validate/01/1_fish_003815196124_10962.png,data/validate/01/1_fish_344736530501_26985.png,data/validate/05/5_fish_004342477065_18269.png,0,0,4
data/validate/01/1_fish_000121259598_07098.png,data/validate/01/1_fish_003586775569_22922.png,data/validate/03/3_fish_003876486270_12925.png,0,0,2
data/validate/01/1_fish_000027020001_02804.png,data/validate/01/1_fish_003710795846_25167.png,data/validate/03/3_fish_004314527038_17265.png,0,0,2
data/validate/01/1_fish_003657965752_15573.png,data/validate/01/1_fish_000083459598_06588.png,data/validate/04/4_fish_004193726855_15447.png,0,0,3
data/validate/01/1_fish_000157259598_07585.png,data/validate/01/1_fish_000175059598_07733.png,data/validate/04/4_fish_000001969599_07878.png,0,0,3
data/validate/01/1_fish_003483455358_13850.png,data/validate/01/1_fish_003609085618_13736.png,data/validate/05/5_fish_003461305323_25667.png,0,0,4
data/validate/01/1_fish_003500875378_10606.png,data/validate/01/1_fish_003814986124_18550.png,data/validate/03/3_fish_003839976184_14941.png,0,0,2
data/validate/01/1_fish_000004490001_00294.png,data/validate/01/1_fish_003442555300_24790.png,data/validate/03/3_fish_000034610001_03278.png,0,0,2
data/validate/01/1_fish_443205719101_26758.png,data/validate/01/1_fish_003883396287_09175.png,data/validate/02/2_fish_003845316197_13170.png,0,0,1
data/validate/01/1_fish_003933876405_12026.png,data/validate/01/1_fish_004577517417_20503.png,data/validate/04/4_fish_003593095586_09314.png,0,0,3
data/validate/01/1_fish_003745555931_10194.png,data/validate/01/1_fish_003453975309_13933.png,data/validate/05/5_fish_003800766101_16173.png,0,0,4
data/validate/01/1_fish_000078909598_06471.png,data/validate/01/1_fish_000168219598_07687.png,data/validate/05/5_fish_003752925961_19400.png,0,0,4
data/validate/01/1_fish_003755835976_26104.png,data/validate/01/1_fish_000087869598_06629.png,data/validate/05/5_fish_003461225323_13632.png,0,0,4
data/validate/01/1_fish_000027020001_02811.png,data/validate/01/1_fish_000004490001_00294.png,data/validate/02/2_fish_004427077186_13273.png,0,0,1
data/validate/01/1_fish_004430057190_22073.png,data/validate/01/1_fish_004286977003_11680.png,data/validate/02/2_fish_000055239596_04603.png,0,0,1
data/validate/01/1_fish_389955632001_26525.png,data/validate/01/1_fish_004571787407_21615.png,data/validate/05/5_fish_003590245584_25107.png,0,0,4
data/validate/01/1_fish_003426085286_21846.png,data/validate/01/1_fish_000034250001_03224.png,data/validate/03/3_fish_003776186025_21048.png,0,0,2
data/validate/01/1_fish_003780876038_20571.png,data/validate/01/1_fish_000087869598_06629.png,data/validate/04/4_fish_004101136728_16317.png,0,0,3
